Transaction_ID,Order_Date,Product_ID,Product_Name,Category,Unit_Price,Quantity,Total_Sales,Customer_ID,Store_ID,City,Payment_Method,Month
T2117,06-12-2024,P4002,Butter,Dairy,287,2,574,C948,S03,Bangalore,Cash,12
T2118,09-06-2024,P2001,Shampoo,Personal Care,82,10,820,C437,S04,Kolkata,UPI,6
T2119,14-03-2024,P2001,Shampoo,Personal Care,131,7,917,C209,S02,Mumbai,Card,3
T2120,28-10-2024,P4001,Milk,Dairy,150,7,1050,C157,S04,Chennai,Card,10
T2121,04-08-2024,P1002,Wheat Flour,Grocery,299,6,1794,C586,S02,Delhi,Cash,8
T2122,07-07-2024,P3001,Biscuits,Snacks,386,8,3088,C941,S03,Hyderabad,UPI,7
T2123,05-12-2024,P5001,Soft Drink,Beverages,450,1,450,C918,S01,Kolkata,UPI,12
T2124,15-07-2024,P2001,Shampoo,Personal Care,302,5,1510,C416,S03,Kolkata,Cash,7
T2125,14-08-2024,P4002,Butter,Dairy,459,4,1836,C497,S01,Bangalore,Card,8
T2126,30-04-2024,P2002,Soap,Personal Care,499,2,998,C404,S02,Mumbai,Card,4
T2127,18-01-2024,P3001,Biscuits,Snacks,424,7,2968,C380,S01,Bangalore,Card,1
T2128,04-08-2024,P3002,Chips,Snacks,387,6,2322,C997,S01,Mumbai,UPI,8
T2129,29-06-2024,P2002,Soap,Personal Care,53,9,477,C530,S03,Bangalore,UPI,6
T2130,24-11-2024,P1001,Rice,Grocery,348,1,348,C288,S04,Kolkata,Cash,11
T2131,17-11-2024,P1001,Rice,Grocery,122,7,854,C412,S03,Chennai,Cash,11
T2132,21-09-2024,P1002,Wheat Flour,Grocery,147,3,441,C830,S02,Chennai,UPI,9
T2133,01-09-2024,P3002,Chips,Snacks,251,6,1506,C994,S02,Delhi,Cash,9
T2134,24-05-2024,P5001,Soft Drink,Beverages,429,6,2574,C303,S01,Bangalore,Card,5
T2135,12-07-2024,P1003,Cooking Oil,Grocery,468,7,3276,C954,S02,Hyderabad,Cash,7
T2136,27-04-2024,P4002,Butter,Dairy,340,10,3400,C191,S04,Mumbai,Card,4
T2137,12-11-2024,P1003,Cooking Oil,Grocery,225,1,225,C539,S03,Mumbai,Cash,11
T2138,01-03-2024,P3001,Biscuits,Snacks,310,3,930,C114,S04,Bangalore,UPI,3
T2139,31-12-2024,P4001,Milk,Dairy,134,2,268,C308,S02,Delhi,Card,12
T2140,08-08-2024,P4001,Milk,Dairy,86,7,602,C976,S02,Chennai,Cash,8
T2141,02-04-2024,P2002,Soap,Personal Care,234,4,936,C518,S02,Hyderabad,Card,4
T2142,18-08-2024,P2002,Soap,Personal Care,336,4,1344,C354,S03,Chennai,UPI,8
T2143,28-08-2024,P4001,Milk,Dairy,25,2,50,C236,S03,Kolkata,Card,8
T2144,04-08-2024,P2001,Shampoo,Personal Care,382,7,2674,C853,S03,Hyderabad,Cash,8
T2145,19-06-2024,P4002,Butter,Dairy,46,1,46,C340,S04,Delhi,UPI,6
T2146,09-05-2024,P5001,Soft Drink,Beverages,22,1,22,C616,S04,Delhi,Card,5
T2147,13-10-2024,P3001,Biscuits,Snacks,476,3,1428,C142,S02,Delhi,Cash,10
T2148,22-06-2024,P4002,Butter,Dairy,496,8,3968,C998,S04,Mumbai,Cash,6
T2149,13-03-2024,P3001,Biscuits,Snacks,241,9,2169,C366,S01,Delhi,Cash,3
T2150,23-05-2024,P1003,Cooking Oil,Grocery,466,8,3728,C865,S03,Bangalore,Card,5
T2151,15-05-2024,P2002,Soap,Personal Care,444,10,4440,C629,S03,Bangalore,Cash,5
T2152,18-03-2024,P3001,Biscuits,Snacks,411,8,3288,C669,S04,Hyderabad,Cash,3
T2153,03-04-2024,P1003,Cooking Oil,Grocery,137,1,137,C136,S04,Delhi,Cash,4
T2154,10-09-2024,P4001,Milk,Dairy,79,7,553,C141,S04,Delhi,UPI,9
T2155,09-09-2024,P4002,Butter,Dairy,254,8,2032,C215,S02,Hyderabad,Card,9
T2156,25-05-2024,P1002,Wheat Flour,Grocery,464,4,1856,C284,S02,Kolkata,UPI,5
T2157,05-12-2024,P2002,Soap,Personal Care,476,10,4760,C699,S02,Chennai,Cash,12
T2158,01-08-2024,P4002,Butter,Dairy,112,10,1120,C178,S02,Bangalore,UPI,8
T2159,25-05-2024,P1002,Wheat Flour,Grocery,33,6,198,C797,S01,Bangalore,Card,5
T2160,14-06-2024,P5001,Soft Drink,Beverages,448,2,896,C257,S01,Hyderabad,Card,6
T2161,17-05-2024,P4001,Milk,Dairy,341,8,2728,C708,S01,Delhi,Cash,5
T2162,18-10-2024,P5001,Soft Drink,Beverages,186,8,1488,C232,S02,Hyderabad,UPI,10
T2163,29-01-2024,P2002,Soap,Personal Care,428,6,2568,C861,S01,Chennai,UPI,1
T2164,10-05-2024,P3002,Chips,Snacks,224,2,448,C282,S02,Bangalore,Cash,5
T2165,17-07-2024,P1001,Rice,Grocery,103,4,412,C898,S04,Delhi,UPI,7
T2166,08-09-2024,P1003,Cooking Oil,Grocery,172,2,344,C920,S04,Kolkata,Card,9
T2167,06-12-2024,P5001,Soft Drink,Beverages,203,3,609,C198,S03,Chennai,Cash,12
T2168,17-07-2024,P4001,Milk,Dairy,473,8,3784,C587,S03,Chennai,UPI,7
T2169,04-08-2024,P3002,Chips,Snacks,407,2,814,C930,S03,Chennai,Cash,8
T2170,21-01-2024,P3002,Chips,Snacks,67,7,469,C625,S03,Bangalore,UPI,1
T2171,10-09-2024,P2001,Shampoo,Personal Care,496,3,1488,C639,S01,Delhi,Card,9
T2172,01-09-2024,P3002,Chips,Snacks,484,2,968,C407,S02,Mumbai,UPI,9
T2173,06-08-2024,P2002,Soap,Personal Care,287,4,1148,C402,S01,Chennai,Cash,8
T2174,18-09-2024,P1001,Rice,Grocery,75,9,675,C535,S04,Hyderabad,Card,9
T2175,10-05-2024,P5001,Soft Drink,Beverages,201,5,1005,C699,S01,Chennai,Cash,5
T2176,03-04-2024,P1002,Wheat Flour,Grocery,111,8,888,C963,S04,Hyderabad,Cash,4
T2177,27-10-2024,P3002,Chips,Snacks,180,5,900,C841,S04,Kolkata,Card,10
T2178,05-04-2024,P5001,Soft Drink,Beverages,194,5,970,C316,S02,Hyderabad,UPI,4
T2179,10-12-2024,P5001,Soft Drink,Beverages,466,5,2330,C208,S04,Chennai,Cash,12
T2180,07-01-2024,P1001,Rice,Grocery,79,7,553,C275,S04,Bangalore,UPI,1
T2181,06-09-2024,P3002,Chips,Snacks,391,10,3910,C410,S03,Kolkata,UPI,9
T2182,05-03-2024,P3002,Chips,Snacks,64,5,320,C238,S01,Mumbai,Cash,3
T2183,14-01-2024,P1001,Rice,Grocery,459,4,1836,C314,S04,Kolkata,Cash,1
T2184,16-11-2024,P2001,Shampoo,Personal Care,451,7,3157,C978,S02,Hyderabad,Card,11
T2185,04-08-2024,P4001,Milk,Dairy,262,3,786,C122,S01,Mumbai,Cash,8
T2186,11-01-2024,P4001,Milk,Dairy,261,8,2088,C980,S04,Chennai,Cash,1
T2187,19-07-2024,P2001,Shampoo,Personal Care,311,5,1555,C152,S03,Hyderabad,Cash,7
T2188,10-09-2024,P3002,Chips,Snacks,454,7,3178,C854,S03,Hyderabad,Card,9
T2189,29-10-2024,P3002,Chips,Snacks,282,8,2256,C842,S04,Mumbai,UPI,10
T2190,04-08-2024,P1001,Rice,Grocery,29,9,261,C690,S03,Chennai,Cash,8
T2191,30-08-2024,P2002,Soap,Personal Care,475,7,3325,C219,S04,Chennai,UPI,8
T2192,11-08-2024,P3001,Biscuits,Snacks,377,8,3016,C121,S02,Delhi,UPI,8
T2193,12-08-2024,P2001,Shampoo,Personal Care,196,8,1568,C337,S02,Chennai,UPI,8
T2194,02-12-2024,P3001,Biscuits,Snacks,456,10,4560,C579,S02,Delhi,UPI,12
T2195,10-12-2024,P3002,Chips,Snacks,446,7,3122,C768,S03,Bangalore,Cash,12
T2196,19-12-2024,P5001,Soft Drink,Beverages,164,4,656,C867,S01,Kolkata,Card,12
T2197,21-03-2024,P1003,Cooking Oil,Grocery,122,3,366,C720,S04,Hyderabad,Card,3
T2198,17-04-2024,P4001,Milk,Dairy,140,5,700,C670,S01,Hyderabad,Card,4
T2199,22-03-2024,P2002,Soap,Personal Care,366,6,2196,C278,S01,Hyderabad,Card,3
T2200,26-04-2024,P3002,Chips,Snacks,336,2,672,C223,S02,Bangalore,Card,4
T2201,24-01-2024,P3001,Biscuits,Snacks,413,6,2478,C888,S03,Mumbai,UPI,1
T2202,23-02-2024,P4002,Butter,Dairy,362,10,3620,C823,S01,Bangalore,Card,2
T2203,08-11-2024,P1002,Wheat Flour,Grocery,420,2,840,C724,S01,Chennai,Cash,11
T2204,18-11-2024,P4002,Butter,Dairy,105,2,210,C220,S02,Delhi,Cash,11
T2205,16-09-2024,P2002,Soap,Personal Care,410,8,3280,C610,S01,Mumbai,UPI,9
T2206,11-03-2024,P3001,Biscuits,Snacks,439,6,2634,C225,S02,Bangalore,Card,3
T2207,30-08-2024,P1001,Rice,Grocery,447,4,1788,C449,S03,Chennai,Cash,8
T2208,31-07-2024,P1002,Wheat Flour,Grocery,210,5,1050,C469,S02,Mumbai,UPI,7
T2209,07-08-2024,P3002,Chips,Snacks,90,4,360,C523,S04,Bangalore,UPI,8
T2210,15-03-2024,P3001,Biscuits,Snacks,246,1,246,C888,S01,Kolkata,UPI,3
T2211,10-06-2024,P1002,Wheat Flour,Grocery,193,2,386,C511,S02,Bangalore,Cash,6
T2212,24-11-2024,P3002,Chips,Snacks,358,1,358,C254,S01,Kolkata,UPI,11
T2213,24-07-2024,P4002,Butter,Dairy,234,5,1170,C797,S03,Kolkata,UPI,7
T2214,23-05-2024,P3001,Biscuits,Snacks,24,6,144,C640,S02,Kolkata,Card,5
T2215,05-10-2024,P4001,Milk,Dairy,474,4,1896,C739,S04,Kolkata,Card,10
T2216,03-06-2024,P3002,Chips,Snacks,471,4,1884,C186,S01,Chennai,Card,6
T2217,03-10-2024,P3002,Chips,Snacks,286,3,858,C390,S02,Hyderabad,UPI,10
T2218,23-06-2024,P4002,Butter,Dairy,286,5,1430,C875,S02,Hyderabad,Cash,6
T2219,03-05-2024,P4002,Butter,Dairy,152,10,1520,C952,S03,Kolkata,Card,5
T2220,31-01-2024,P4002,Butter,Dairy,394,2,788,C961,S03,Delhi,UPI,1
T2221,25-01-2024,P4002,Butter,Dairy,83,6,498,C874,S01,Bangalore,Card,1
T2222,22-06-2024,P5001,Soft Drink,Beverages,252,1,252,C341,S02,Delhi,Card,6
T2223,12-03-2024,P2002,Soap,Personal Care,364,10,3640,C831,S04,Chennai,UPI,3
T2224,21-09-2024,P2001,Shampoo,Personal Care,187,2,374,C696,S02,Delhi,Card,9
T2225,05-08-2024,P1002,Wheat Flour,Grocery,384,3,1152,C948,S04,Hyderabad,Cash,8
T2226,07-03-2024,P1001,Rice,Grocery,474,7,3318,C587,S02,Bangalore,Cash,3
T2227,28-10-2024,P3001,Biscuits,Snacks,226,9,2034,C672,S04,Delhi,UPI,10
T2228,18-12-2024,P4001,Milk,Dairy,245,7,1715,C601,S04,Mumbai,Cash,12
T2229,30-12-2024,P4002,Butter,Dairy,268,3,804,C568,S02,Kolkata,UPI,12
T2230,18-04-2024,P4002,Butter,Dairy,375,2,750,C566,S04,Hyderabad,UPI,4
T2231,01-03-2024,P1003,Cooking Oil,Grocery,209,9,1881,C716,S04,Hyderabad,Cash,3
T2232,21-01-2024,P3001,Biscuits,Snacks,168,10,1680,C635,S02,Hyderabad,Card,1
T2233,30-05-2024,P2002,Soap,Personal Care,175,6,1050,C597,S01,Mumbai,Cash,5
T2234,05-06-2024,P5001,Soft Drink,Beverages,44,7,308,C390,S02,Mumbai,UPI,6
T2235,07-10-2024,P4001,Milk,Dairy,82,1,82,C457,S01,Hyderabad,Card,10
T2236,16-10-2024,P4001,Milk,Dairy,178,10,1780,C563,S03,Bangalore,Card,10
T2237,11-03-2024,P5001,Soft Drink,Beverages,410,3,1230,C616,S04,Bangalore,UPI,3
T2238,15-06-2024,P4001,Milk,Dairy,463,3,1389,C191,S04,Bangalore,Cash,6
T2239,24-01-2024,P3002,Chips,Snacks,296,6,1776,C786,S04,Kolkata,Card,1
T2240,13-01-2024,P1002,Wheat Flour,Grocery,382,3,1146,C685,S03,Chennai,UPI,1
T2241,08-04-2024,P1002,Wheat Flour,Grocery,63,9,567,C733,S01,Chennai,UPI,4
T2242,10-01-2024,P2001,Shampoo,Personal Care,277,8,2216,C223,S02,Hyderabad,Card,1
T2243,27-12-2024,P2001,Shampoo,Personal Care,444,4,1776,C959,S04,Hyderabad,UPI,12
T2244,28-10-2024,P5001,Soft Drink,Beverages,225,6,1350,C146,S04,Hyderabad,Card,10
T2245,13-01-2024,P3002,Chips,Snacks,232,3,696,C980,S03,Bangalore,Card,1
T2246,04-10-2024,P1002,Wheat Flour,Grocery,70,2,140,C272,S03,Mumbai,Cash,10
T2247,06-06-2024,P2002,Soap,Personal Care,98,2,196,C517,S02,Hyderabad,UPI,6
T2248,31-12-2024,P3001,Biscuits,Snacks,33,3,99,C159,S03,Bangalore,Cash,12
T2249,14-06-2024,P3001,Biscuits,Snacks,231,3,693,C364,S04,Hyderabad,Cash,6
T2250,01-11-2024,P2001,Shampoo,Personal Care,405,4,1620,C700,S02,Bangalore,UPI,11
T2251,17-05-2024,P4002,Butter,Dairy,78,7,546,C162,S03,Bangalore,UPI,5
T2252,15-01-2024,P3002,Chips,Snacks,267,2,534,C517,S02,Hyderabad,Card,1
T2253,21-02-2024,P4002,Butter,Dairy,365,10,3650,C352,S02,Delhi,UPI,2
T2254,21-11-2024,P3002,Chips,Snacks,62,8,496,C612,S02,Mumbai,Card,11
T2255,05-05-2024,P4002,Butter,Dairy,420,3,1260,C650,S04,Chennai,Card,5
T2256,25-08-2024,P1001,Rice,Grocery,436,1,436,C949,S03,Kolkata,Cash,8
T2257,03-09-2024,P1001,Rice,Grocery,497,1,497,C379,S03,Kolkata,Card,9
T2258,18-09-2024,P3001,Biscuits,Snacks,319,4,1276,C388,S01,Mumbai,UPI,9
T2259,02-06-2024,P4002,Butter,Dairy,55,10,550,C191,S04,Kolkata,Cash,6
T2260,09-08-2024,P1003,Cooking Oil,Grocery,163,9,1467,C315,S03,Kolkata,Card,8
T2261,05-05-2024,P2002,Soap,Personal Care,159,8,1272,C778,S03,Delhi,Cash,5
T2262,09-01-2024,P4001,Milk,Dairy,188,10,1880,C808,S02,Kolkata,Cash,1
T2263,05-01-2024,P5001,Soft Drink,Beverages,22,8,176,C788,S02,Bangalore,UPI,1
T2264,11-02-2024,P4001,Milk,Dairy,295,7,2065,C906,S01,Chennai,Cash,2
T2265,11-07-2024,P4001,Milk,Dairy,200,2,400,C947,S03,Bangalore,Cash,7
T2266,08-07-2024,P1001,Rice,Grocery,256,2,512,C297,S04,Hyderabad,Cash,7
T2267,29-12-2024,P1001,Rice,Grocery,368,5,1840,C466,S02,Hyderabad,UPI,12
T2268,09-09-2024,P2002,Soap,Personal Care,139,4,556,C471,S01,Delhi,Card,9
T2269,10-04-2024,P5001,Soft Drink,Beverages,23,4,92,C940,S04,Hyderabad,Card,4
T2270,28-03-2024,P5001,Soft Drink,Beverages,272,9,2448,C665,S02,Kolkata,UPI,3
T2271,30-03-2024,P5001,Soft Drink,Beverages,309,10,3090,C166,S02,Kolkata,Cash,3
T2272,18-10-2024,P1003,Cooking Oil,Grocery,497,5,2485,C976,S02,Chennai,UPI,10
T2273,13-12-2024,P2002,Soap,Personal Care,454,4,1816,C123,S03,Kolkata,UPI,12
T2274,06-08-2024,P4001,Milk,Dairy,500,1,500,C756,S01,Delhi,Card,8
T2275,14-12-2024,P3002,Chips,Snacks,82,5,410,C630,S04,Bangalore,Card,12
T2276,24-04-2024,P4002,Butter,Dairy,472,1,472,C148,S03,Bangalore,UPI,4
T2277,19-07-2024,P4001,Milk,Dairy,22,6,132,C299,S03,Hyderabad,UPI,7
T2278,04-08-2024,P1001,Rice,Grocery,373,4,1492,C176,S02,Mumbai,Cash,8
T2279,16-11-2024,P3001,Biscuits,Snacks,52,5,260,C740,S01,Hyderabad,Card,11
T2280,16-11-2024,P3002,Chips,Snacks,323,1,323,C442,S03,Mumbai,Cash,11
T2281,28-01-2024,P4001,Milk,Dairy,194,4,776,C941,S03,Chennai,Cash,1
T2282,12-08-2024,P1002,Wheat Flour,Grocery,337,10,3370,C882,S01,Kolkata,Card,8
T2283,01-02-2024,P5001,Soft Drink,Beverages,63,2,126,C134,S04,Delhi,UPI,2
T2284,14-08-2024,P1002,Wheat Flour,Grocery,51,3,153,C156,S03,Chennai,UPI,8
T2285,12-12-2024,P3002,Chips,Snacks,72,2,144,C157,S01,Delhi,Card,12
T2286,29-07-2024,P3002,Chips,Snacks,336,2,672,C338,S01,Bangalore,Card,7
T2287,13-11-2024,P4001,Milk,Dairy,470,7,3290,C734,S01,Delhi,UPI,11
T2288,17-06-2024,P1001,Rice,Grocery,284,8,2272,C701,S02,Hyderabad,Cash,6
T2289,04-02-2024,P1001,Rice,Grocery,385,10,3850,C707,S02,Chennai,Cash,2
T2290,03-08-2024,P4002,Butter,Dairy,201,5,1005,C592,S04,Mumbai,Cash,8
T2291,06-03-2024,P1003,Cooking Oil,Grocery,50,1,50,C419,S04,Chennai,UPI,3
T2292,04-10-2024,P3001,Biscuits,Snacks,318,5,1590,C894,S02,Mumbai,Card,10
T2293,29-05-2024,P2002,Soap,Personal Care,195,10,1950,C477,S01,Chennai,UPI,5
T2294,16-09-2024,P1003,Cooking Oil,Grocery,141,1,141,C938,S01,Bangalore,Card,9
T2295,13-04-2024,P2001,Shampoo,Personal Care,347,4,1388,C904,S01,Delhi,Cash,4
T2296,20-12-2024,P4001,Milk,Dairy,327,8,2616,C439,S03,Chennai,Card,12
T2297,23-02-2024,P3002,Chips,Snacks,103,6,618,C565,S01,Bangalore,Cash,2
T2298,27-04-2024,P1001,Rice,Grocery,374,4,1496,C577,S02,Mumbai,Card,4
T2299,23-07-2024,P3001,Biscuits,Snacks,125,7,875,C288,S01,Delhi,Cash,7
T2300,11-10-2024,P1002,Wheat Flour,Grocery,35,6,210,C217,S02,Delhi,Card,10
T2301,03-07-2024,P2001,Shampoo,Personal Care,487,10,4870,C144,S01,Mumbai,Cash,7
T2302,14-05-2024,P2002,Soap,Personal Care,132,3,396,C836,S02,Delhi,UPI,5
T2303,12-01-2024,P2001,Shampoo,Personal Care,120,3,360,C280,S03,Hyderabad,Cash,1
T2304,26-02-2024,P1003,Cooking Oil,Grocery,355,7,2485,C446,S02,Delhi,Card,2
T2305,09-07-2024,P2001,Shampoo,Personal Care,434,6,2604,C776,S02,Chennai,UPI,7
T2306,14-03-2024,P3002,Chips,Snacks,80,2,160,C233,S02,Mumbai,UPI,3
T2307,02-11-2024,P3002,Chips,Snacks,182,6,1092,C539,S02,Hyderabad,UPI,11
T2308,01-10-2024,P5001,Soft Drink,Beverages,457,4,1828,C401,S02,Delhi,Cash,10
T2309,05-03-2024,P1001,Rice,Grocery,466,5,2330,C971,S04,Mumbai,UPI,3
T2310,05-12-2024,P1002,Wheat Flour,Grocery,424,8,3392,C729,S01,Mumbai,UPI,12
T2311,12-09-2024,P3002,Chips,Snacks,211,9,1899,C631,S04,Mumbai,Card,9
T2312,04-09-2024,P3001,Biscuits,Snacks,375,9,3375,C832,S04,Bangalore,Card,9
T2313,25-10-2024,P5001,Soft Drink,Beverages,346,7,2422,C765,S01,Mumbai,Cash,10
T2314,30-04-2024,P2001,Shampoo,Personal Care,461,8,3688,C505,S02,Delhi,Card,4
T2315,10-07-2024,P3002,Chips,Snacks,100,10,1000,C360,S01,Mumbai,Cash,7
T2316,29-06-2024,P2002,Soap,Personal Care,285,8,2280,C335,S01,Bangalore,UPI,6
T2317,18-08-2024,P5001,Soft Drink,Beverages,238,6,1428,C578,S04,Bangalore,Card,8
T2318,14-07-2024,P4001,Milk,Dairy,159,6,954,C125,S02,Bangalore,Cash,7
T2319,12-02-2024,P2002,Soap,Personal Care,203,2,406,C401,S01,Delhi,Cash,2
T2320,03-07-2024,P1002,Wheat Flour,Grocery,56,2,112,C139,S02,Delhi,Cash,7
T2321,15-12-2024,P3001,Biscuits,Snacks,174,5,870,C965,S03,Mumbai,UPI,12
T2322,05-10-2024,P5001,Soft Drink,Beverages,457,3,1371,C367,S01,Delhi,Card,10
T2323,23-10-2024,P3001,Biscuits,Snacks,227,7,1589,C875,S01,Bangalore,UPI,10
T2324,22-07-2024,P4002,Butter,Dairy,463,3,1389,C333,S02,Kolkata,UPI,7
T2325,21-09-2024,P2001,Shampoo,Personal Care,139,8,1112,C701,S04,Kolkata,Card,9
T2326,06-04-2024,P3001,Biscuits,Snacks,180,2,360,C539,S04,Mumbai,Card,4
T2327,10-07-2024,P4001,Milk,Dairy,35,9,315,C242,S02,Delhi,UPI,7
T2328,03-12-2024,P1001,Rice,Grocery,434,8,3472,C954,S03,Delhi,Cash,12
T2329,25-07-2024,P3002,Chips,Snacks,371,7,2597,C881,S03,Delhi,UPI,7
T2330,17-01-2024,P1001,Rice,Grocery,422,10,4220,C242,S02,Delhi,UPI,1
T2331,19-07-2024,P5001,Soft Drink,Beverages,313,10,3130,C490,S02,Bangalore,Cash,7
T2332,31-08-2024,P4002,Butter,Dairy,116,7,812,C211,S03,Chennai,Card,8
T2333,23-02-2024,P2002,Soap,Personal Care,107,2,214,C791,S02,Hyderabad,UPI,2
T2334,05-04-2024,P5001,Soft Drink,Beverages,33,8,264,C303,S01,Bangalore,Card,4
T2335,03-12-2024,P2001,Shampoo,Personal Care,169,4,676,C636,S01,Bangalore,Cash,12
T2336,28-03-2024,P3001,Biscuits,Snacks,25,9,225,C434,S04,Bangalore,Cash,3
T2337,02-08-2024,P1002,Wheat Flour,Grocery,294,3,882,C589,S01,Bangalore,Cash,8
T2338,09-08-2024,P1003,Cooking Oil,Grocery,178,4,712,C937,S04,Mumbai,UPI,8
T2339,13-04-2024,P5001,Soft Drink,Beverages,320,5,1600,C614,S04,Delhi,Cash,4
T2340,02-02-2024,P1001,Rice,Grocery,248,3,744,C944,S04,Chennai,Cash,2
T2341,18-10-2024,P4002,Butter,Dairy,486,6,2916,C602,S04,Bangalore,UPI,10
T2342,26-11-2024,P1001,Rice,Grocery,167,2,334,C567,S03,Kolkata,UPI,11
T2343,30-03-2024,P2002,Soap,Personal Care,333,7,2331,C525,S02,Mumbai,UPI,3
T2344,03-12-2024,P3002,Chips,Snacks,216,8,1728,C287,S01,Bangalore,UPI,12
T2345,21-03-2024,P1001,Rice,Grocery,473,4,1892,C380,S03,Kolkata,Cash,3
T2346,10-10-2024,P2001,Shampoo,Personal Care,230,8,1840,C224,S03,Hyderabad,Cash,10
T2347,18-08-2024,P4002,Butter,Dairy,229,6,1374,C268,S03,Mumbai,UPI,8
T2348,07-02-2024,P1001,Rice,Grocery,33,8,264,C754,S04,Bangalore,Card,2
T2349,20-01-2024,P3002,Chips,Snacks,223,4,892,C110,S03,Hyderabad,UPI,1
T2350,25-08-2024,P1003,Cooking Oil,Grocery,363,6,2178,C596,S04,Hyderabad,Cash,8
T2351,12-08-2024,P4002,Butter,Dairy,385,4,1540,C243,S04,Delhi,Cash,8
T2352,21-02-2024,P1003,Cooking Oil,Grocery,330,1,330,C281,S03,Hyderabad,UPI,2
T2353,09-12-2024,P3002,Chips,Snacks,59,3,177,C881,S01,Kolkata,Card,12
T2354,01-04-2024,P1003,Cooking Oil,Grocery,203,8,1624,C321,S01,Kolkata,UPI,4
T2355,25-01-2024,P2001,Shampoo,Personal Care,376,8,3008,C956,S01,Bangalore,UPI,1
T2356,02-11-2024,P2002,Soap,Personal Care,46,8,368,C104,S01,Bangalore,Cash,11
T2357,02-05-2024,P2001,Shampoo,Personal Care,485,6,2910,C304,S01,Hyderabad,Card,5
T2358,08-04-2024,P1001,Rice,Grocery,192,1,192,C796,S01,Mumbai,Cash,4
T2359,31-07-2024,P1003,Cooking Oil,Grocery,42,3,126,C624,S01,Delhi,Card,7
T2360,16-04-2024,P4002,Butter,Dairy,339,4,1356,C654,S04,Bangalore,Cash,4
T2361,01-07-2024,P2001,Shampoo,Personal Care,74,4,296,C431,S02,Hyderabad,Card,7
T2362,18-04-2024,P3001,Biscuits,Snacks,219,1,219,C569,S02,Hyderabad,UPI,4
T2363,23-01-2024,P2002,Soap,Personal Care,208,10,2080,C168,S02,Bangalore,Card,1
T2364,30-12-2024,P5001,Soft Drink,Beverages,72,8,576,C649,S02,Delhi,Cash,12
T2365,22-12-2024,P5001,Soft Drink,Beverages,343,6,2058,C497,S02,Delhi,Cash,12
T2366,20-06-2024,P3001,Biscuits,Snacks,54,8,432,C118,S04,Bangalore,UPI,6
T2367,26-12-2024,P2001,Shampoo,Personal Care,320,9,2880,C113,S02,Hyderabad,UPI,12
T2368,07-08-2024,P1002,Wheat Flour,Grocery,141,5,705,C875,S02,Chennai,Cash,8
T2369,12-09-2024,P1001,Rice,Grocery,211,3,633,C403,S02,Mumbai,Card,9
T2370,02-11-2024,P2001,Shampoo,Personal Care,141,1,141,C554,S03,Mumbai,Card,11
T2371,31-07-2024,P3001,Biscuits,Snacks,286,1,286,C763,S03,Hyderabad,Cash,7
T2372,15-04-2024,P3001,Biscuits,Snacks,144,6,864,C652,S01,Kolkata,Cash,4
T2373,14-07-2024,P2001,Shampoo,Personal Care,466,10,4660,C633,S03,Mumbai,Card,7
T2374,08-09-2024,P1001,Rice,Grocery,465,2,930,C171,S02,Hyderabad,UPI,9
T2375,16-02-2024,P1003,Cooking Oil,Grocery,84,4,336,C277,S02,Mumbai,UPI,2
T2376,27-08-2024,P1002,Wheat Flour,Grocery,391,7,2737,C418,S02,Kolkata,Cash,8
T2377,06-11-2024,P2001,Shampoo,Personal Care,110,7,770,C354,S03,Delhi,UPI,11
T2378,03-09-2024,P4001,Milk,Dairy,159,4,636,C181,S03,Bangalore,Card,9
T2379,04-08-2024,P1003,Cooking Oil,Grocery,245,8,1960,C617,S04,Mumbai,Card,8
T2380,12-02-2024,P1001,Rice,Grocery,238,7,1666,C877,S03,Chennai,UPI,2
T2381,30-03-2024,P1003,Cooking Oil,Grocery,392,9,3528,C363,S04,Bangalore,Card,3
T2382,14-10-2024,P4001,Milk,Dairy,212,5,1060,C720,S04,Hyderabad,Card,10
T2383,20-03-2024,P1003,Cooking Oil,Grocery,120,8,960,C294,S01,Hyderabad,UPI,3
T2384,31-07-2024,P3001,Biscuits,Snacks,227,8,1816,C504,S03,Bangalore,Card,7
T2385,28-07-2024,P2002,Soap,Personal Care,56,10,560,C139,S01,Bangalore,UPI,7
T2386,11-08-2024,P1003,Cooking Oil,Grocery,410,4,1640,C361,S03,Chennai,UPI,8
T2387,30-01-2024,P4001,Milk,Dairy,376,6,2256,C766,S04,Bangalore,UPI,1
T2388,18-01-2024,P2001,Shampoo,Personal Care,264,4,1056,C932,S03,Kolkata,UPI,1
T2389,05-11-2024,P1001,Rice,Grocery,153,3,459,C566,S02,Delhi,Cash,11
T2390,23-03-2024,P5001,Soft Drink,Beverages,359,10,3590,C112,S01,Hyderabad,UPI,3
T2391,27-10-2024,P3002,Chips,Snacks,381,7,2667,C182,S02,Bangalore,Cash,10
T2392,03-06-2024,P3002,Chips,Snacks,374,5,1870,C612,S04,Chennai,Card,6
T2393,21-11-2024,P3002,Chips,Snacks,75,2,150,C686,S03,Mumbai,Card,11
T2394,06-06-2024,P2001,Shampoo,Personal Care,377,7,2639,C106,S02,Bangalore,Cash,6
T2395,22-12-2024,P1002,Wheat Flour,Grocery,416,2,832,C527,S04,Kolkata,Card,12
T2396,10-07-2024,P3002,Chips,Snacks,110,3,330,C290,S02,Mumbai,Card,7
